<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ICE.BRN,D,190401,00:00:00,69.1600000
ICE.BRN,D,190402,00:00:00,69.5700000
ICE.BRN,D,190403,00:00:00,69.5200000
ICE.BRN,D,190404,00:00:00,69.3100000
ICE.BRN,D,190405,00:00:00,70.4800000
ICE.BRN,D,190407,00:00:00,70.6800000
ICE.BRN,D,190408,00:00:00,71.1000000
ICE.BRN,D,190409,00:00:00,70.8300000
ICE.BRN,D,190410,00:00:00,71.5700000
ICE.BRN,D,190411,00:00:00,70.9800000
ICE.BRN,D,190412,00:00:00,71.5500000
ICE.BRN,D,190414,00:00:00,71.3500000
ICE.BRN,D,190415,00:00:00,71.3000000
ICE.BRN,D,190416,00:00:00,71.8600000
ICE.BRN,D,190417,00:00:00,71.6400000
ICE.BRN,D,190418,00:00:00,72.0100000
ICE.BRN,D,190421,00:00:00,72.2500000
ICE.BRN,D,190422,00:00:00,74.2500000
ICE.BRN,D,190423,00:00:00,74.3600000
ICE.BRN,D,190424,00:00:00,74.5500000
ICE.BRN,D,190425,00:00:00,73.6200000
ICE.BRN,D,190426,00:00:00,71.1300000
ICE.BRN,D,190428,00:00:00,71.2200000
ICE.BRN,D,190429,00:00:00,71.4200000
ICE.BRN,D,190430,00:00:00,71.6600000
ICE.BRN,D,190501,00:00:00,72.0500000
ICE.BRN,D,190502,00:00:00,70.3500000
ICE.BRN,D,190503,00:00:00,70.7800000
ICE.BRN,D,190505,00:00:00,69.6600000
ICE.BRN,D,190506,00:00:00,70.9800000
ICE.BRN,D,190507,00:00:00,69.8700000
ICE.BRN,D,190508,00:00:00,70.3200000
ICE.BRN,D,190509,00:00:00,70.3200000
ICE.BRN,D,190510,00:00:00,70.8600000
ICE.BRN,D,190512,00:00:00,70.4300000
ICE.BRN,D,190513,00:00:00,69.9500000
ICE.BRN,D,190514,00:00:00,70.9900000
ICE.BRN,D,190515,00:00:00,71.9500000
ICE.BRN,D,190516,00:00:00,72.7700000
ICE.BRN,D,190517,00:00:00,72.1700000
ICE.BRN,D,190519,00:00:00,72.9000000
ICE.BRN,D,190520,00:00:00,72.0600000
ICE.BRN,D,190521,00:00:00,72.0400000
ICE.BRN,D,190522,00:00:00,70.9100000
ICE.BRN,D,190523,00:00:00,68.0000000
ICE.BRN,D,190524,00:00:00,69.2600000
ICE.BRN,D,190526,00:00:00,67.9700000
ICE.BRN,D,190527,00:00:00,68.6800000
ICE.BRN,D,190528,00:00:00,68.6900000
ICE.BRN,D,190529,00:00:00,68.1700000
ICE.BRN,D,190530,00:00:00,65.2100000
ICE.BRN,D,190531,00:00:00,61.7600000
ICE.BRN,D,190602,00:00:00,60.7100000
ICE.BRN,D,190603,00:00:00,60.9000000
ICE.BRN,D,190604,00:00:00,61.4000000
ICE.BRN,D,190605,00:00:00,60.5000000
ICE.BRN,D,190606,00:00:00,62.2300000
ICE.BRN,D,190607,00:00:00,63.2400000
ICE.BRN,D,190609,00:00:00,63.8900000
ICE.BRN,D,190610,00:00:00,62.3200000
ICE.BRN,D,190611,00:00:00,62.0600000
ICE.BRN,D,190612,00:00:00,59.7800000
ICE.BRN,D,190613,00:00:00,61.3500000
