<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
comex.GC,D,190424,00:00:00,1277.5000000
comex.GC,D,190425,00:00:00,1282.1000000
comex.GC,D,190426,00:00:00,1288.4000000
comex.GC,D,190428,00:00:00,1287.4000000
comex.GC,D,190429,00:00:00,1285.4000000
comex.GC,D,190430,00:00:00,1281.6000000
comex.GC,D,190501,00:00:00,1275.8000000
comex.GC,D,190502,00:00:00,1272.9000000
comex.GC,D,190503,00:00:00,1280.2000000
comex.GC,D,190505,00:00:00,1283.7000000
comex.GC,D,190506,00:00:00,1283.9000000
comex.GC,D,190507,00:00:00,1288.3000000
comex.GC,D,190508,00:00:00,1283.0000000
comex.GC,D,190509,00:00:00,1287.4000000
comex.GC,D,190510,00:00:00,1286.8000000
comex.GC,D,190512,00:00:00,1284.8000000
comex.GC,D,190513,00:00:00,1300.2000000
comex.GC,D,190514,00:00:00,1295.7000000
comex.GC,D,190515,00:00:00,1296.9000000
comex.GC,D,190516,00:00:00,1286.6000000
comex.GC,D,190517,00:00:00,1277.4000000
comex.GC,D,190519,00:00:00,1276.2000000
comex.GC,D,190520,00:00:00,1275.2000000
comex.GC,D,190521,00:00:00,1273.3000000
comex.GC,D,190522,00:00:00,1272.5000000
comex.GC,D,190523,00:00:00,1283.2000000
comex.GC,D,190524,00:00:00,1284.3000000
comex.GC,D,190526,00:00:00,1286.2000000
comex.GC,D,190527,00:00:00,1281.8000000
comex.GC,D,190528,00:00:00,1280.7000000
comex.GC,D,190529,00:00:00,1276.5000000
comex.GC,D,190530,00:00:00,1297.3000000
comex.GC,D,190531,00:00:00,1310.2000000
comex.GC,D,190602,00:00:00,1317.5000000
comex.GC,D,190603,00:00:00,1327.9000000
comex.GC,D,190604,00:00:00,1330.4000000
comex.GC,D,190605,00:00:00,1335.0000000
comex.GC,D,190606,00:00:00,1337.1000000
comex.GC,D,190607,00:00:00,1344.9000000
comex.GC,D,190609,00:00:00,1332.1000000
comex.GC,D,190610,00:00:00,1332.7000000
comex.GC,D,190611,00:00:00,1336.2000000
comex.GC,D,190612,00:00:00,1338.3000000
comex.GC,D,190613,00:00:00,1348.8000000
